(20030004, 220, 1),
(20030004, 219, 2),
(20030004, 209, 3),
(20040000, 206, 3),
(20040000, 215, 2),
(20040000, 215, 2),
(20040001, 210, 2),
(20040001, 212, 2),
(20040001, 214, 2),
(20040002, 220, 2),
(20040002, 215, 2),
(20040002, 206, 2),
(20040002, 215, 3),
(20040003, 217, 2),
(20040003, 213, 3),
(20040003, 203, 2),
(20040003, 203, 2),
(20040004, 216, 1),
(20040004, 216, 3),
(20040004, 207, 3),
(20040004, 206, 1),
(20040004, 205, 1),
(20050000, 212, 1),
(20050000, 212, 2),
(20050000, 213, 1),
(20050001, 210, 2),
(20050001, 222, 3),
(20050001, 220, 3),
(20050002, 213, 1),
(20050003, 209, 1),
(20050004, 203, 1),
(20050004, 222, 1),
(20050004, 205, 1),
(20050004, 203, 3),
(20050005, 222, 1),
(20050005, 221, 2),
(20050006, 215, 3),
(20050006, 218, 3),
(20050006, 211, 1),
(20050007, 222, 2),
(20050007, 220, 1),
(20050007, 205, 1),
(20050007, 204, 1),
(20050008, 207, 1),
(20050008, 207, 2),
(20050008, 215, 2),
(20050009, 213, 2),
(20050009, 209, 2),
(20060000, 219, 2),
(20060000, 212, 3),
(20060000, 217, 3),
(20060000, 203, 2),
(20060001, 214, 2),
(20060001, 218, 2),
(20060002, 222, 3),
(20070000, 217, 3),
(20070000, 210, 1),
(20070000, 205, 3),
(20070000, 216, 2),
(20070000, 214, 1),
(20070001, 211, 3),
(20070001, 223, 2),
(20070001, 209, 2),
(20070002, 209, 3),
(20070002, 220, 2),
(20070002, 219, 2),
(20070002, 217, 1),
(20070003, 205, 3),
(20070003, 209, 2),
(20070004, 222, 2),
(20070005, 219, 3),
(20070005, 215, 2),
(20070006, 223, 3),
(20070006, 218, 1),
(20070006, 212, 1),
(20070007, 203, 3),
(20070007, 213, 3),
(20070007, 207, 2),
(20070007, 219, 2),
(20070008, 214, 3),
(20080000, 207, 1),
(20080001, 217, 1),
(20080001, 206, 1),
(20080002, 208, 1),
(20080003, 210, 3),
(20080003, 208, 3),
(20080003, 205, 2),
(20080003, 220, 1),
(20080003, 218, 3),
(20090000, 221, 1),
(20090000, 210, 1),
(20090000, 222, 2),
(20090001, 219, 2),
(20090001, 205, 1),
(20090001, 221, 3),
(20090001, 206, 2),
(20090001, 214, 1),
(20100000, 204, 3),
(20100000, 218, 1),
(20100000, 203, 2),
(20100001, 221, 1),
(20100001, 219, 3),
(20100001, 217, 1),
(20100002, 213, 2),
(20100003, 212, 2),
(20100004, 207, 3),
(20100004, 217, 1),
(20100005, 219, 3),
(20100005, 212, 2),
(20100005, 205, 2),
(20100005, 216, 2),
(20100005, 217, 3),
(20100006, 214, 2),
(20100006, 220, 3),
(20100006, 203, 3),
(20100006, 216, 2),
(20100006, 212, 3),
(20100007, 206, 3),
(20100008, 209, 2),
(20100008, 204, 1),
(20100008, 207, 1),
(20110000, 220, 1),
(20110000, 209, 2),
(20110000, 203, 3),
(20110000, 216, 3),
(20110001, 209, 2),
(20110001, 215, 1),
(20110001, 206, 2),
(20110001, 222, 3),
(20110001, 223, 3),
(20110002, 219, 2),
(20110003, 206, 3),
(20110003, 218, 2),
(20110003, 222, 3),
(20110004, 204, 2),
(20110004, 222, 3),
(20110004, 211, 2),
(20110004, 215, 2),
(20110005, 212, 3),
(20110006, 211, 2),
(20110006, 210, 1),
(20110006, 221, 3),
(20110006, 205, 1),
(20110006, 223, 1),
(20110007, 210, 2),
(20110007, 213, 3),
(20110007, 205, 1),
(20110007, 213, 2),
(20110008, 211, 3),
(20110008, 212, 1),
(20110008, 205, 3),
(20110008, 216, 3),
(20110008, 217, 2),
(20110009, 212, 2),
(20110009, 206, 1),
(20110009, 211, 3),
(20120000, 219, 1),
(20120001, 203, 2),
(20120001, 208, 3),
(20120002, 221, 1),
(20120002, 222, 3),
(20120002, 220, 3),
(20120002, 203, 3),
(20120002, 222, 3),
(20120003, 206, 2),
(20120003, 221, 1),
(20120003, 217, 3),
(20120003, 207, 1),
(20120004, 208, 3),
(20120004, 212, 2),
(20120004, 223, 2),
(20120004, 212, 3),
(20120004, 209, 1),
(20120005, 219, 2),
(20120005, 210, 1),
(20120005, 206, 3),
(20120005, 220, 2),
(20120005, 220, 3),
(20120006, 223, 1),
(20130000, 220, 2),
(20130000, 213, 1),
(20130000, 206, 2),
(20130000, 210, 2),
(20130000, 207, 1),
(20130001, 223, 1),
(20130001, 217, 1),
(20130002, 204, 1),
(20130002, 209, 2),
(20130002, 217, 2),
(20140000, 219, 2),
(20140000, 213, 2),
(20140000, 215, 3),
(20140000, 219, 2),
(20140001, 209, 1),
(20140001, 207, 1),
(20140001, 218, 2),
(20140001, 208, 1),
(20140002, 223, 2),
(20140002, 215, 3),
(20140002, 209, 3),
(20140002, 217, 2),
(20140003, 211, 1),
(20140003, 218, 2),
(20140003, 220, 2),
(20160000, 217, 1),
(20160000, 212, 2),
(20160000, 205, 2),
(20160000, 217, 1),
(20160000, 217, 1),
(20160001, 209, 3),
(20160001, 212, 1),
(20160001, 205, 3),
(20160001, 211, 3),
(20160002, 210, 2),
(20160002, 213, 3),
(20160002, 212, 1),
(20160002, 206, 1),
(20160002, 205, 3),
(20170000, 210, 3),
(20170000, 216, 2),
(20170000, 211, 1),
(20170000, 209, 1),
(20170001, 218, 1),
(20170001, 219, 2),
(20170001, 215, 3),
(20170001, 223, 2),
(20170001, 209, 1),
(20170002, 210, 3),
(20170002, 203, 3),
(20170002, 208, 3),
(20170002, 217, 3),
(20170002, 203, 3),
(20170003, 209, 1),
(20170004, 220, 1),
(20170004, 214, 1),
(20170004, 208, 1),
(20170004, 215, 3),
(20170004, 213, 1),
(20170005, 216, 1),
(20170005, 223, 3),
(20170005, 213, 1),
(20170006, 205, 2),
(20170006, 219, 1),
(20170006, 216, 2),
(20170006, 217, 2),
(20170006, 207, 3),
(20170007, 219, 1),
(20170007, 221, 2),
(20170007, 204, 1),
(20170007, 205, 3),
(20170008, 208, 1),
(20170008, 204, 3),
(20180000, 212, 1),
(20180000, 211, 1),
(20180000, 203, 2),
(20180000, 218, 1),
(20190000, 208, 2),
(20190000, 211, 1),
(20190000, 206, 1),
(20190001, 218, 3),
(20190001, 222, 3),
(20190001, 216, 2),
(20190002, 211, 1),
(20190002, 203, 2),
(20190002, 219, 2),
(20190002, 219, 3),
(20190002, 208, 3),
(20190003, 223, 3),
(20190003, 210, 2),
(20190003, 206, 3),
(20190004, 203, 3),
(20190004, 217, 1),
(20190004, 211, 3),
(20190005, 220, 2),
(20190005, 203, 1),
(20190005, 222, 1),
(20190005, 204, 1),
(20190006, 210, 2),
(20190006, 217, 1),
(20190006, 209, 1),
(20190006, 223, 1),
(20190006, 210, 2),
(20190007, 217, 2),
(20190007, 210, 2),
(20190007, 221, 3),
(20190007, 218, 1),
(20190007, 207, 1),
(20200000, 212, 2),
(20200000, 206, 1),
(20200001, 213, 3),
(20200002, 218, 3),
(20200003, 211, 1),
(20200003, 215, 1),
(20210000, 203, 2),
(20210000, 221, 1),
(20210001, 214, 3),
(20210001, 217, 1),
(20210001, 213, 3),
(20210002, 205, 2),
(20210002, 218, 1),
(20210003, 208, 1),
(20210003, 216, 1),
(20210004, 221, 3),
(20230000, 217, 2),
(20230000, 206, 2),
(20230000, 214, 3),
(20230000, 207, 1),
(20230000, 203, 3),
(20230001, 203, 3),
(20230002, 217, 1),
(20230002, 210, 3),
(20230002, 208, 2),
(20230002, 209, 3),
(20230003, 209, 1),
(20230003, 223, 3),
(20230004, 205, 3),
(20230004, 223, 2),
(20230004, 205, 3),
(20230005, 222, 3),
(20230006, 222, 2),
(20230006, 211, 2),
(20230006, 208, 2),
(20230007, 218, 2),
(20230007, 222, 2),
(20230007, 208, 1),
(20230007, 214, 2),
(20230008, 206, 3),
(20230009, 207, 1),
(20230009, 215, 3),
(20230009, 213, 1),
(20230009, 222, 1),
(20240000, 206, 3),
(20240000, 203, 1),
(20240000, 209, 1),
(20240000, 204, 1),
(20240001, 207, 2),
(20240001, 212, 3),
(20240001, 211, 1),
(20240001, 217, 2),
(20240001, 207, 1),
(20240002, 216, 3),
(20240002, 205, 2),
(20240002, 218, 2),
(20240002, 219, 2),
(20240003, 216, 2),
(20240003, 203, 2),
(20240003, 208, 2),
(20240004, 219, 2),
(20250000, 209, 2),
(20250000, 203, 1),
(20250000, 210, 3),
(20250000, 213, 1),
(20250000, 218, 2),
(20250001, 222, 2),
(20250001, 212, 3),
(20250001, 213, 1),
(20250002, 215, 1),
(20250002, 209, 2),
(20250002, 223, 3),
(20250003, 209, 3),
(20250003, 206, 2),
(20250003, 220, 3),
(20250004, 217, 1),
(20250004, 210, 1),
(20250005, 218, 2),
(20250005, 209, 2),
(20250005, 204, 3),
(20250005, 211, 2),
(20250005, 206, 2),
(20250006, 214, 1),
(20250006, 219, 3),
(20250007, 222, 1),
(20250007, 211, 3),
(20250007, 211, 1),
(20250007, 218, 1),
(20260000, 218, 1),
(20260000, 221, 1),
(20260000, 203, 1),
(20260000, 204, 2),
(20260000, 204, 3),
(20260001, 204, 3),
(20260002, 204, 1),
(20260002, 208, 3),
(20260003, 204, 1),
(20260003, 211, 3),
(20260003, 221, 2),
(20260003, 216, 3),
(20260003, 204, 3),
(20260004, 213, 3),
(20260004, 215, 3),
(20260005, 212, 3),
(20260005, 215, 2),
(20260005, 214, 3),
(20260005, 214, 1),
(20260006, 223, 3),
(20260007, 218, 1),
(20260008, 215, 1),
(20260008, 221, 1),
(20260008, 219, 1),
(20260009, 214, 1),
(20260009, 222, 3),
(20270000, 217, 2),
(20270001, 217, 3),
(20270002, 206, 2),
(20270002, 207, 3),
(20270002, 216, 3),
(20270003, 205, 2),
(20270003, 207, 2),
(20270003, 221, 2),
(20270003, 223, 2),
(20270004, 211, 1),
(20270004, 205, 3),
(20270004, 208, 3),
(20270004, 221, 2),
(20270004, 220, 3),
(20280000, 205, 1),
(20280000, 219, 3),
(20280001, 213, 2),
(20280001, 220, 1),
(20280001, 219, 3),
(20280002, 220, 1),
(20280003, 206, 2),
(20280003, 220, 3),
(20280004, 214, 1),
(20280004, 217, 2),
(20280004, 207, 2),
(20280004, 221, 3),
(20280004, 209, 2),
(20280005, 209, 1),
(20280005, 205, 1),
(20280005, 219, 3),
(20280005, 219, 2),
(20280005, 213, 2),
(20280006, 219, 2),
(20280006, 203, 1),
(20280007, 203, 1),
(20280007, 208, 2),
(20280007, 209, 1),
(20290000, 219, 3),
(20290000, 215, 3),
(20310000, 223, 1),
(20310001, 211, 3),
(20310001, 222, 1),
(20310001, 220, 3),
(20310001, 222, 1),
(20310001, 213, 1),
(20310002, 208, 2),
(20310002, 205, 3),
(20320000, 215, 2),
(20320000, 208, 2),
(20320000, 203, 3),
(20320001, 220, 2),
(20320001, 205, 2),
(20320001, 206, 1),
(20320002, 217, 2),
(20320002, 222, 2),
(20320002, 207, 3),
(20320002, 212, 1),
(20320003, 211, 2),
(20320004, 206, 3),
(20320004, 220, 3),
(20320004, 219, 1),
(20320004, 206, 2),
(20320004, 208, 3),
(20320005, 221, 1),
(20320005, 216, 2),
(20330000, 223, 1),
(20330001, 209, 1),
(20330002, 215, 1),
(20330002, 209, 2),
(20330002, 209, 3),
(20330003, 206, 3),
(20330003, 214, 2),
(20330003, 207, 2),
(20330004, 212, 2),
(20330004, 211, 2),
(20340000, 211, 3),
(20340001, 223, 2),
(20340001, 214, 1),
(20340001, 212, 1),
(20340002, 208, 2),
(20340002, 212, 3),
(20340002, 205, 3),
(20340002, 217, 2),
(20340003, 208, 2),
(20340003, 205, 3),
(20340003, 206, 1),
(20340004, 208, 2),
(20340004, 217, 2),
(20340005, 213, 1),
(20340005, 203, 3),
(20340005, 203, 2),
(20340005, 219, 3),
(20340006, 210, 3),
(20340006, 214, 3),
(20340006, 207, 1),
(20340006, 218, 2),
(20340006, 205, 1),
(20340007, 219, 1),
(20340007, 223, 1),
(20340007, 210, 3),
(20340008, 213, 2),
(20340008, 203, 1),
(20340008, 216, 3),
(20340008, 208, 1),
(20340008, 203, 1),
(20350000, 204, 1),
(20350000, 220, 3),
(20350001, 210, 2),
(20350002, 206, 2),
(20350003, 209, 3),
(20350003, 211, 3),
(20350003, 210, 3),
(20350003, 209, 2),
(20350004, 218, 2),
(20350004, 218, 2),
(20350004, 208, 3),
(20350005, 222, 3),
(20350005, 206, 2),
(20350005, 209, 1),
(20350005, 208, 2),
(20350005, 212, 1),
(20350006, 208, 3),
(20350007, 209, 2),
(20350007, 206, 3),
(20360000, 212, 2),
(20360000, 217, 1),
(20360000, 220, 2),
(20360000, 217, 2),
(20360000, 223, 2),
(20360001, 214, 1),
(20360001, 212, 3),
(20360001, 219, 1),
(20360001, 218, 3),
(20360001, 214, 3),
(20360002, 207, 3),
(20360002, 214, 1),
(20360003, 211, 2),
(20360004, 204, 3),
(20360004, 211, 1),
(20360004, 218, 2),
(20360004, 214, 2),
(20360004, 213, 1),
(20360005, 203, 3),
(20360005, 214, 1),
(20360005, 218, 2),
(20360005, 211, 1),
(20360006, 216, 3),
(20360006, 209, 2),
(20360007, 206, 3),
(20360007, 222, 1),
(20360008, 204, 3),
(20360008, 206, 1),
(20360008, 218, 3),
(20360008, 216, 2),
(20360008, 206, 3),
(20360009, 203, 3),
(20370000, 219, 1),
(20370000, 210, 2),
(20370001, 209, 3),
(20370001, 216, 3),
(20370001, 220, 2),
(20370001, 215, 2),
(20370001, 221, 1),
(20380000, 208, 3),
(20380000, 207, 2),
(20380000, 218, 2),
(20380001, 216, 2),
(20380002, 211, 3),
(20380002, 221, 2),
(20380002, 206, 1),
(20380002, 204, 1),
(20390000, 203, 2),
(20390000, 209, 3),
(20390000, 212, 3),
(20390000, 203, 1),
(20390001, 213, 1),
(20390001, 216, 3),
(20390002, 205, 1),
(20390003, 212, 3),
(20390003, 212, 3),
(20390003, 217, 1),
(20390003, 221, 1),
(20390003, 206, 2),
(20390004, 205, 2),
(20390004, 218, 1),
(20390005, 203, 3),
(20390006, 218, 3),
(20390006, 206, 1),
(20390007, 214, 1),
(20390007, 218, 3),
(20390008, 221, 3),
(20390008, 218, 3),
(20390008, 205, 1),
(20390008, 223, 1),
(20390008, 206, 2),
(20390009, 218, 2),
(20390009, 203, 2),
(20390009, 215, 2),
(20400000, 216, 1),
(20400000, 210, 2),
(20400000, 218, 1),
(20400000, 204, 2),
(20400001, 220, 3),
(20400002, 218, 2),
(20400003, 206, 3),
(20400003, 213, 2),
(20400003, 215, 3),
(20400003, 214, 3),
(20400003, 217, 3),
(20400004, 215, 1),
(20400004, 216, 1),
(20400004, 214, 2),
(20400004, 223, 1),
(20400005, 218, 1),
(20400005, 221, 3),
(20410000, 204, 2),
(20410000, 223, 1),
(20410000, 212, 3),
(20410000, 207, 1),
(20410000, 204, 3),
(20410001, 203, 3),
(20410001, 208, 3),
(20410002, 206, 2),
(20410002, 215, 2),
(20410002, 223, 1),
(20420000, 214, 1),
(20420000, 221, 2),
(20420001, 216, 2),
(20420001, 211, 1),
(20420002, 218, 2),
(20420002, 223, 2),
(20420002, 213, 1),
(20420002, 210, 1),
(20420003, 210, 3),
(20420004, 223, 1),
(20420004, 207, 2),
(20420004, 213, 1),
(20420004, 216, 1),
(20420005, 216, 1),
(20420005, 205, 2),
(20420005, 222, 1),
(20420005, 220, 1),
(20420005, 222, 3),
(20420006, 209, 3),
(20420006, 207, 1),
(20420006, 206, 2),
(20420006, 208, 1),
(20420006, 207, 1),
(20420007, 221, 1),
(20420007, 205, 1),
(20420007, 204, 1),
(20420007, 221, 2),
(20420008, 210, 2),
(20420008, 219, 3),
(20420008, 203, 2),
(20420008, 220, 1),
(20420008, 223, 1),
(20420009, 212, 3),
(20420009, 215, 3),
(20420009, 216, 2),
(20430000, 221, 3),
(20430000, 210, 3),
(20430000, 220, 3),
(20430000, 207, 3),
(20430001, 215, 3),
(20430001, 219, 1),
(20430001, 215, 2),
(20430002, 218, 3),
(20430002, 223, 1),
(20430003, 207, 1),
(20430003, 206, 2),
(20430003, 204, 1),
(20430003, 206, 3),
(20430004, 210, 3),
(20430004, 208, 1),
(20430005, 222, 2),
(20430005, 205, 3),
(20430005, 206, 2),
(20430005, 214, 2),
(20430006, 222, 2),
(20430006, 203, 2),
(20430006, 208, 1),
(20430007, 210, 3),
(20430007, 207, 3),
(20430007, 220, 1),
(20430007, 222, 2),
(20430007, 212, 3),
(20440000, 222, 2),
(20440000, 210, 1),
(20440000, 223, 2),
(20440001, 209, 1),
(20440001, 210, 2),
(20440001, 212, 1),
(20440002, 222, 3),
(20440002, 221, 1),
(20440002, 213, 2),
(20450000, 209, 2),
(20450001, 220, 3),
(20450001, 213, 2),
(20450001, 205, 2),
(20450002, 210, 2),
(20450003, 207, 3),
(20450003, 203, 2),
(20450003, 204, 1),
(20450003, 209, 3),
(20450003, 213, 1),
(20450004, 209, 2),
(20450005, 217, 3),
(20450005, 223, 3),
(20450005, 219, 2),
(20450006, 223, 3),
(20450006, 206, 3),
(20450006, 217, 1),
(20450006, 221, 2),
(20460000, 223, 2),
(20460000, 217, 3),
(20460000, 223, 2),
(20460000, 209, 3),
(20470000, 217, 2),
(20470000, 215, 1),
(20480000, 215, 3),
(20480001, 221, 2),
(20480001, 206, 2),
(20480001, 218, 1),
(20480001, 215, 2),
(20480001, 218, 1),
(20480002, 203, 2),
(20480002, 215, 1),
(20480002, 206, 2),
(20480002, 221, 1),
(20480002, 209, 1),
(20480003, 213, 2),
(20480004, 212, 2),
(20480004, 203, 3),
(20480005, 213, 2),
(20480005, 217, 2),
(20480006, 205, 1),
(20480006, 204, 2),
(20480006, 203, 3),
(20480006, 221, 3),
(20480006, 219, 2),
(20480007, 212, 3),
(20480007, 215, 1),
(20480007, 210, 1),
(20480007, 220, 3),
(20490000, 216, 2),
(20490000, 206, 1),
(20490000, 204, 2),
(20490000, 223, 2),
(20490000, 212, 1),
(20490001, 219, 3),
(20490001, 206, 3),
(20490001, 204, 3),
(20490001, 203, 2),
(20490001, 205, 2),
(20500000, 222, 3),
(20500000, 213, 3),
(20500000, 207, 1),
(20500000, 212, 2),
(20500000, 222, 1),
(20500001, 205, 1),
(20500001, 215, 1),
(20500001, 220, 1),
(20500001, 208, 3),
(20500001, 203, 1),
(20500002, 206, 1),
(20510000, 206, 2),
(20510000, 206, 2),
(20510000, 223, 1),
(20510001, 208, 2),
(20510001, 203, 2),
(20510001, 215, 2),
(20510001, 211, 1),
(20510002, 213, 2),
(20510002, 203, 1),
(20510003, 203, 1),
(20510003, 223, 3),
(20510003, 212, 3),
(20510003, 207, 3),
(20510003, 212, 2),
(20510004, 221, 1),
(20510004, 221, 3),
(20510005, 220, 1),
(20510006, 210, 2),
(20510006, 213, 2),
(20510006, 207, 3),
(20510007, 220, 3),
(20510007, 209, 2),
(20510007, 215, 3),
(20510007, 203, 1),
(20510007, 209, 3),
(20510008, 204, 3),
(20520000, 220, 2),
(20520000, 205, 2),
(20520000, 207, 2),
(20520000, 208, 2),
(20520000, 204, 3),
(20520001, 215, 3),
(20520001, 221, 3),
(20520002, 219, 3),
(20520002, 213, 1),
(20520002, 211, 3),
(20520003, 213, 1),
(20520003, 217, 1),
(20520004, 208, 3),
(20520004, 207, 2),
(20520005, 220, 3),
(20520005, 213, 3),
(20520005, 220, 1),
(20520005, 212, 2),
(20520006, 210, 2),
(20520006, 215, 3),
(20520007, 205, 1),
(20520007, 203, 1),
(20520007, 217, 3),
(20520007, 214, 2),
(20520008, 220, 1),
(20550000, 222, 2),
(20550000, 221, 3),
(20550000, 221, 2),
(20550000, 203, 1),
(20550000, 203, 1),
(20560000, 211, 1),
(20560000, 209, 3),
(20560000, 214, 2),
(20560001, 219, 2),
(20560001, 206, 3),
(20560001, 220, 1),
(20560002, 217, 1),
(20560002, 213, 2),
(20560002, 209, 2),
(20560002, 217, 3),
(20560003, 217, 2),
(20560004, 203, 2),
(20560005, 204, 2),
(20560006, 209, 1),
(20560006, 213, 1),
(20560007, 220, 1),
(20560007, 219, 1),
(20560008, 216, 1),
(20560008, 214, 2),
(20570000, 214, 3),
(20570000, 207, 3),
(20570000, 215, 2),
(20570000, 216, 3),
(20570000, 205, 2),
(20570001, 211, 1),
(20570001, 216, 2),
(20570001, 204, 1),
(20570001, 215, 1),
(20570001, 223, 2),
(20570002, 220, 3),
(20570002, 209, 2),
(20570002, 220, 2),
(20570002, 203, 3),
(20570003, 215, 3),
(20570004, 222, 2),
(20570004, 209, 1),
(20570004, 205, 3),
(20580000, 206, 2),
(20580001, 206, 1),
(20580001, 211, 3),
(20580001, 219, 1),
(20580001, 218, 1),
(20580002, 217, 2),
(20580002, 213, 1),
(20580003, 205, 1),
(20580003, 220, 3),
(20580004, 216, 3),
(20580004, 209, 2),
(20580004, 222, 1),
(20580004, 218, 3),
(20580005, 211, 3),
(20580005, 215, 2),
(20580005, 215, 3),
(20580005, 220, 2),
(20580006, 209, 2),
(20580006, 209, 3),
(20580006, 211, 1),
(20580007, 215, 2),
(20590000, 204, 2),
(20590000, 217, 3),
(20590001, 222, 1),
(20590001, 206, 1),
(20590002, 204, 2),
(20590002, 220, 1),
(20590002, 209, 2),
(20590002, 209, 2),
(20590002, 205, 3),
(20590003, 210, 1),
(20590003, 222, 3),
(20590003, 203, 3),
(20590004, 221, 1),
(20590004, 215, 3),
(20590004, 209, 3),
(20590004, 215, 2),
(20590005, 215, 3),
(20590005, 203, 2),
(20590005, 209, 1),
(20590005, 205, 2),
(20590006, 204, 3),
(20590006, 213, 1),
(20590006, 219, 1),
(20590006, 215, 3),
(20600000, 209, 1),
(20600000, 213, 3),
(20600000, 204, 2),
(20600001, 216, 1),
(20600001, 209, 2),
(20600001, 217, 3),
(20600001, 211, 3),
(20600001, 221, 3),
(20600002, 203, 1),
(20600002, 209, 2),
(20610000, 215, 3),
(20610000, 212, 3),
(20610000, 217, 2),
(20610000, 217, 3),
(20620000, 222, 1),
(20620000, 209, 3),
(20620001, 203, 3),
(20620002, 221, 1),
(20620002, 215, 1),
(20620002, 206, 2),
(20620003, 205, 2),
(20620003, 218, 2),
(20620003, 214, 2),
(20620003, 214, 2),
(20620004, 220, 1),
(20620004, 211, 1),
(20620004, 211, 3),
(20620004, 221, 2),
(20620004, 215, 2),
(20620005, 213, 1),
(20620005, 220, 1),
(20620006, 216, 1),
(20620006, 219, 2),
(20620006, 203, 2),
(20620006, 206, 1),
(20620006, 214, 1),
(20620007, 217, 2),
(20620007, 220, 2),
(20620007, 212, 2),
(20620007, 203, 3),
(20620007, 214, 1),
(20620008, 205, 1),
(20620008, 205, 3),
(20620008, 212, 1),
(20620008, 207, 3),
(20620008, 216, 3),
(20620009, 212, 1),
(20620009, 218, 1),
(20620009, 210, 2),
(20620009, 221, 2),
(20620009, 204, 1),
(20630000, 213, 1),
(20630000, 219, 2),
(20630000, 209, 2),
(20630000, 223, 1),
(20630000, 206, 1),
(20630001, 211, 3),
(20630001, 207, 3),
(20630002, 215, 3),
(20630002, 212, 1),
(20630002, 221, 2),
(20630003, 215, 2),
(20630003, 221, 2),
(20630003, 214, 3),
(20630003, 217, 2),
(20630004, 210, 2),
(20630004, 209, 2),
(20630004, 204, 1),
(20640000, 203, 2),
(20640001, 212, 2),
(20640002, 218, 3),
(20640002, 221, 2),
(20640002, 217, 3),
(20640003, 206, 2),
(20640003, 213, 1),
(20640003, 214, 2),
(20640003, 215, 2),
(20640003, 211, 3),
(20640004, 204, 3),
(20640004, 208, 2),
(20640004, 215, 1),
(20640004, 223, 1),
(20640005, 214, 1),
(20640005, 207, 2),
(20650000, 214, 2),
(20650000, 209, 2),
(20650000, 204, 1),
(20650000, 221, 3),
(20650000, 205, 2),
(20650001, 223, 1),
(20650001, 210, 1),
(20650001, 205, 3),
(20650001, 209, 3),
(20650001, 211, 3),
(20660000, 216, 2),
(20660000, 222, 1),
(20660001, 223, 3),
(20660001, 215, 3),
(20660001, 213, 2),
(20660002, 210, 1),
(20660003, 211, 2),
(20670000, 217, 1),
(20670000, 204, 2),
(20670000, 213, 2),
(20670000, 210, 2),
(20670000, 222, 1),
(20670001, 223, 2),
(20670001, 209, 3),
(20670001, 219, 1),
(20670001, 205, 1),
(20670001, 218, 3),
(20670002, 217, 1),
(20670002, 203, 1),
(20670002, 212, 3),
(20670003, 206, 1),
(20670004, 211, 1),
(20670005, 213, 1),
(20670005, 221, 2),
(20670005, 217, 1),
(20670006, 211, 1),
(20670006, 214, 2),
(20670006, 209, 2),
(20670007, 223, 3),
(20670007, 206, 3),
(20670007, 203, 2),
(20670008, 217, 2),
(20670008, 205, 1),
(20670008, 217, 2),
(20670008, 223, 1),
(20670008, 204, 2),
(20670009, 208, 3),
(20670009, 206, 3),
(20680000, 218, 3),
(20680000, 221, 2),
(20680000, 211, 3),
(20680001, 213, 2),
(20680002, 214, 1),
(20680002, 220, 3),
(20680002, 216, 2),
(20680003, 223, 1),
(20680003, 204, 1),
(20690000, 223, 3),
(20690000, 223, 2),
(20690000, 215, 1),
(20690001, 210, 2),
(20690001, 205, 1),
(20690002, 211, 2),
(20690002, 203, 3),
(20690002, 219, 1),
(20690003, 221, 2),
(20690003, 220, 3),
(20690003, 219, 3),
(20690003, 210, 3),
(20690004, 206, 2),
(20690004, 218, 2),
(20690004, 213, 2),
(20690005, 207, 3),
(20690006, 203, 1),
(20690006, 211, 2),
(20690006, 214, 3),
(20690006, 203, 3),
(20700000, 208, 2),
(20700000, 212, 3),
(20700001, 213, 1),
(20700002, 205, 1),
(20700002, 206, 3),
(20700002, 218, 2),
(20700002, 210, 3),
(20700002, 220, 1),
(20700003, 214, 3),
(20700003, 205, 2),
(20700003, 218, 2),
(20700004, 213, 2),
(20700004, 216, 2),
(20700004, 215, 1),
(20700005, 219, 3),
(20700006, 207, 1),
(20700007, 209, 2),
(20700007, 215, 2),
(20700007, 211, 1),
(20700007, 209, 1),
(20700007, 222, 1),
(20700008, 212, 1),
(20700008, 218, 2),
(20700008, 221, 3),
(20700009, 205, 1),
(20700009, 204, 3),
(20700009, 213, 1),
(20700009, 219, 2),
(20710000, 221, 2),
(20710001, 222, 2),
(20710001, 209, 3),
(20710001, 222, 1),
(20710001, 205, 2),
(20710001, 204, 2),
(20710002, 216, 1),
(20710002, 214, 2),
(20710003, 210, 3),
(20710004, 210, 3),
(20710005, 222, 2),
(20710005, 207, 3),
(20710005, 222, 1),
(20710005, 218, 3),
(20710005, 217, 3),
(20720000, 221, 2),
(20720000, 209, 2),
(20720000, 210, 2),
(20720000, 221, 3),
(20720001, 217, 2),
(20720001, 207, 3),
(20720001, 206, 2),
(20720001, 215, 2),
(20720001, 219, 3),
(20720002, 217, 2),
(20720002, 204, 2),
(20720002, 212, 2),
(20720002, 212, 2),
(20720003, 214, 3),
(20720004, 212, 2),
(20720004, 208, 2),
(20720004, 215, 3),
(20720005, 212, 1),
(20720005, 219, 2),
(20720005, 218, 2),
(20720006, 218, 1),
(20720006, 213, 2),
(20720006, 212, 3),
(20720006, 216, 2),
(20720006, 203, 1),
(20730000, 204, 2),
(20730000, 221, 2),
(20730001, 209, 3),
(20740000, 222, 1),
(20740000, 219, 3),
(20740000, 210, 2),
(20740001, 218, 2),
(20740001, 215, 1),
(20740002, 211, 2),
(20740002, 206, 1),
(20740002, 209, 2),
(20740002, 212, 3),
(20740002, 209, 1),
(20740003, 210, 3),
(20740004, 221, 1),
(20740004, 218, 2),
(20740004, 205, 1),
(20740004, 204, 2),
(20740005, 204, 2),
(20740005, 208, 1),
(20740005, 209, 2),
(20740005, 215, 3),
(20740006, 213, 3),
(20740006, 210, 3),
(20740006, 223, 2),
(20740006, 209, 3),
(20740007, 221, 2),
(20740007, 204, 1),
(20750000, 211, 2),
(20750000, 218, 2),
(20750000, 209, 3),
(20750001, 207, 1),
